"matrix","x","y"
"29",13,-35.5
"29",14,-34.5
"29",14,-33.5
"29",14,-32.5
"29",14,-31.5
"29",14,-30.5
"29",14,-29.5
"29",14,-28.5
"29",13,-27.5
"29",12,-26.5
"29",11,-25.5
"29",10,-24.5
"29",9,-23.5
"29",8,-22.5
"29",7,-21.5
"29",6,-20.5
"29",5,-19.5
"29",4,-18.5
"29",3,-17.5
"29",2,-16.5
"29",1,-15.5
"29",0,-14.5
"29",-1,-13.5
"29",-2,-12.5
"29",-3,-11.5
"29",-4,-10.5
"29",-5,-9.5
"29",-6,-8.5
"29",-7,-7.5
"29",-8,-6.5
"29",-9,-5.5
"29",-10,-4.5
"29",-11,-3.5
"29",-12,-2.5
"29",-13,-1.5
"29",-14,-0.5
"29",-15,0.5
"29",-16,1.5
"29",-17,2.5
"29",-17,3.5
"29",-17,4.5
"29",-17,5.5
"29",-17,6.5
"29",-17,7.5
"29",-17,8.5
"29",-17,9.5
"29",-17,10.5
"29",-17,11.5
"29",-17,12.5
"29",-18,13.5
"29",-18,14.5
"29",-18,15.5
"29",-18,16.5
"29",-18,17.5
"29",-18,18.5
"29",-18,19.5
"29",-18,20.5
"29",-18,21.5
"29",-18,22.5
"29",-18,23.5
"29",-18,24.5
"29",-18,25.5
"29",-17,26.5
"29",-17,27.5
"29",-17,28.5
"29",-17,29.5
"29",-17,30.5
"29",-17,31.5
"29",-17,32.5
"29",-17,33.5
"29",-17,34.5
"29",-17,35.5
"29",-17,36.5
"29",-17,37.5
"29",-17,38.5
"29",-17,39.5
"29",-18,40.5
"29",-19,41.5
"29",-20,42.5
"29",-21,43.5
"29",-21,44.5
"29",-20,45.5
"29",-19,46.5
"29",-18,47.5
"29",-17,48.5
"29",-16,49.5
"29",-15,50.5
"29",-14,51.5
"29",-13,52.5
"29",-12,53.5
"29",-11,54.5
"29",-10,55.5
"29",-9,56.5
"29",-8,57.5
"29",-7,58.5
"29",-6,59.5
"29",-5,59.5
"29",-4,59.5
"29",-3,59.5
"29",-2,58.5
"29",-1,57.5
"29",-1,56.5
"29",0,55.5
"29",0,54.5
"30",0,-73.5
"30",-1,-72.5
"30",-2,-71.5
"30",-3,-71.5
"30",-4,-70.5
"30",-5,-70.5
"30",-6,-70.5
"30",-7,-70.5
"30",-8,-70.5
"30",-9,-70.5
"30",-10,-70.5
"30",-11,-70.5
"30",-12,-70.5
"30",-13,-70.5
"30",-14,-70.5
"30",-15,-69.5
"30",-16,-68.5
"30",-16,-67.5
"30",-16,-66.5
"30",-15,-65.5
"30",-14,-64.5
"30",-13,-63.5
"30",-12,-62.5
"30",-11,-61.5
"30",-10,-60.5
"30",-9,-59.5
"30",-8,-58.5
"30",-7,-57.5
"30",-6,-56.5
"30",-5,-55.5
"30",-4,-54.5
"30",-3,-53.5
"30",-2,-52.5
"30",-1,-51.5
"30",0,-50.5
"30",1,-49.5
"30",2,-48.5
"30",3,-47.5
"30",4,-46.5
"30",5,-45.5
"30",6,-44.5
"30",7,-43.5
"30",8,-42.5
"30",9,-41.5
"30",10,-40.5
"30",11,-39.5
"30",12,-38.5
"30",13,-37.5
"30",14,-36.5
"30",15,-35.5
"30",15,-34.5
"30",15,-33.5
"30",15,-32.5
"30",15,-31.5
"30",15,-30.5
"30",15,-29.5
"30",14,-28.5
"30",13,-27.5
"30",12,-26.5
"30",11,-25.5
"30",10,-24.5
"30",9,-23.5
"30",8,-22.5
"30",7,-21.5
"30",6,-20.5
"30",5,-19.5
"30",4,-18.5
"30",3,-17.5
"30",2,-16.5
"30",1,-15.5
"30",0,-14.5
"30",-1,-13.5
"30",-2,-12.5
"30",-3,-11.5
"30",-4,-10.5
"30",-5,-9.5
"30",-6,-8.5
"30",-7,-7.5
"30",-8,-6.5
"30",-9,-5.5
"30",-10,-4.5
"30",-11,-3.5
"30",-12,-2.5
"30",-13,-1.5
"30",-14,-0.5
"30",-15,0.5
"30",-16,1.5
"30",-17,2.5
"30",-17,3.5
"30",-17,4.5
"30",-17,5.5
"30",-17,6.5
"30",-17,7.5
"30",-17,8.5
"30",-17,9.5
"30",-17,10.5
"30",-17,11.5
"30",-17,12.5
"30",-18,13.5
"30",-18,14.5
"30",-18,15.5
"30",-18,16.5
"30",-18,17.5
"30",-18,18.5
"30",-18,19.5
"30",-18,20.5
"30",-18,21.5
"30",-18,22.5
"30",-18,23.5
"30",-18,24.5
"30",-18,25.5
"30",-17,26.5
"30",-17,27.5
"30",-17,28.5
"30",-17,29.5
"30",-17,30.5
"30",-17,31.5
"30",-17,32.5
"30",-17,33.5
"30",-17,34.5
"30",-17,35.5
"30",-17,36.5
"30",-17,37.5
"30",-17,38.5
"30",-17,39.5
"30",-17,40.5
"30",-18,41.5
"30",-19,42.5
"30",-20,43.5
"30",-20,44.5
"30",-20,45.5
"30",-19,46.5
"30",-18,47.5
"30",-17,48.5
"30",-16,49.5
"30",-15,50.5
"30",-14,51.5
"30",-13,52.5
"30",-12,53.5
"30",-11,54.5
"30",-10,55.5
"30",-9,56.5
"30",-8,57.5
"30",-7,58.5
"30",-6,59.5
"30",-5,59.5
"30",-4,59.5
"30",-3,59.5
"30",-2,58.5
"30",-1,57.5
"30",-1,56.5
"30",0,55.5
"30",0,54.5
"31",0,-73.5
"31",-1,-72.5
"31",-2,-71.5
"31",-3,-71.5
"31",-4,-70.5
"31",-5,-70.5
"31",-6,-70.5
"31",-7,-70.5
"31",-8,-70.5
"31",-9,-70.5
"31",-10,-70.5
"31",-11,-70.5
"31",-12,-69.5
"31",-13,-68.5
"31",-14,-67.5
"31",-14,-66.5
"31",-14,-65.5
"31",-13,-64.5
"31",-12,-63.5
"31",-11,-62.5
"31",-10,-61.5
"31",-9,-60.5
"31",-8,-59.5
"31",-7,-58.5
"31",-6,-57.5
"31",-5,-56.5
"31",-4,-55.5
"31",-3,-54.5
"31",-2,-53.5
"31",-1,-52.5
"31",0,-51.5
"31",1,-50.5
"31",2,-49.5
"31",3,-48.5
"31",4,-47.5
"31",5,-46.5
"31",6,-45.5
"31",7,-44.5
"31",8,-43.5
"31",9,-42.5
"31",10,-41.5
"31",11,-40.5
"31",12,-39.5
"31",13,-38.5
"31",14,-37.5
"31",15,-36.5
"31",15,-35.5
"31",15,-34.5
"31",15,-33.5
"31",15,-32.5
"31",15,-31.5
"31",15,-30.5
"31",15,-29.5
"31",14,-28.5
"31",13,-27.5
"31",12,-26.5
"31",11,-25.5
"31",10,-24.5
"31",9,-23.5
"31",8,-22.5
"31",7,-21.5
"31",6,-20.5
"31",5,-19.5
"31",4,-18.5
"31",3,-17.5
"31",2,-16.5
"31",1,-15.5
"31",0,-14.5
"31",-1,-13.5
"31",-2,-12.5
"31",-3,-11.5
"31",-4,-10.5
"31",-5,-9.5
"31",-6,-8.5
"31",-7,-7.5
"31",-8,-6.5
"31",-9,-5.5
"31",-10,-4.5
"31",-11,-3.5
"31",-12,-2.5
"31",-13,-1.5
"31",-14,-0.5
"31",-15,0.5
"31",-16,1.5
"31",-17,2.5
"31",-17,3.5
"31",-17,4.5
"31",-17,5.5
"31",-17,6.5
"31",-17,7.5
"31",-17,8.5
"31",-17,9.5
"31",-17,10.5
"31",-17,11.5
"31",-17,12.5
"31",-18,13.5
"31",-18,14.5
"31",-18,15.5
"31",-18,16.5
"31",-18,17.5
"31",-18,18.5
"31",-18,19.5
"31",-18,20.5
"31",-18,21.5
"31",-18,22.5
"31",-18,23.5
"31",-18,24.5
"31",-18,25.5
"31",-18,26.5
"31",-18,27.5
"31",-18,28.5
"31",-18,29.5
"31",-18,30.5
"31",-18,31.5
"31",-18,32.5
"31",-18,33.5
"31",-18,34.5
"31",-18,35.5
"31",-18,36.5
"31",-18,37.5
"31",-18,38.5
"31",-18,39.5
"31",-19,40.5
"31",-20,41.5
"31",-21,42.5
"31",-21,43.5
"31",-21,44.5
"31",-20,45.5
"31",-19,46.5
"31",-18,47.5
"31",-17,48.5
"31",-16,49.5
"31",-15,50.5
"31",-14,51.5
"31",-13,52.5
"31",-12,53.5
"31",-11,54.5
"31",-10,55.5
"31",-9,56.5
"31",-8,57.5
"31",-7,58.5
"31",-6,59.5
"31",-5,59.5
"31",-4,59.5
"31",-3,59.5
"31",-2,58.5
"31",-1,57.5
"31",0,56.5
"31",0,55.5
"31",0,54.5
"32",0,-73.5
"32",-1,-72.5
"32",-2,-71.5
"32",-3,-71.5
"32",-4,-70.5
"32",-5,-70.5
"32",-6,-70.5
"32",-7,-69.5
"32",-8,-68.5
"32",-9,-67.5
"32",-10,-66.5
"32",-11,-65.5
"32",-12,-64.5
"32",-12,-63.5
"32",-11,-62.5
"32",-10,-61.5
"32",-9,-60.5
"32",-8,-59.5
"32",-7,-58.5
"32",-6,-57.5
"32",-5,-56.5
"32",-4,-55.5
"32",-3,-54.5
"32",-2,-53.5
"32",-1,-52.5
"32",0,-51.5
"32",1,-50.5
"32",2,-49.5
"32",3,-48.5
"32",4,-47.5
"32",5,-46.5
"32",6,-45.5
"32",7,-44.5
"32",8,-43.5
"32",9,-42.5
"32",10,-41.5
"32",11,-40.5
"32",12,-39.5
"32",13,-38.5
"32",14,-37.5
"32",14,-36.5
"32",14,-35.5
"32",14,-34.5
"32",14,-33.5
"32",14,-32.5
"32",14,-31.5
"32",14,-30.5
"32",14,-29.5
"32",13,-28.5
"32",12,-27.5
"32",11,-26.5
"32",10,-25.5
"32",9,-24.5
"32",8,-23.5
"32",7,-22.5
"32",6,-21.5
"32",5,-20.5
"32",4,-19.5
"32",3,-18.5
"32",2,-17.5
"32",1,-16.5
"32",0,-15.5
"32",-1,-14.5
"32",-2,-13.5
"32",-3,-12.5
"32",-4,-11.5
"32",-5,-10.5
"32",-6,-9.5
"32",-7,-8.5
"32",-8,-7.5
"32",-9,-6.5
"32",-10,-5.5
"32",-11,-4.5
"32",-12,-3.5
"32",-13,-2.5
"32",-14,-1.5
"32",-15,-0.5
"32",-16,0.5
"32",-17,1.5
"32",-18,2.5
"32",-19,3.5
"32",-20,4.5
"32",-21,5.5
"32",-21,6.5
"32",-21,7.5
"32",-21,8.5
"32",-21,9.5
"32",-21,10.5
"32",-21,11.5
"32",-22,12.5
"32",-23,13.5
"32",-24,14.5
"32",-25,15.5
"32",-26,16.5
"32",-27,17.5
"32",-28,18.5
"32",-29,19.5
"32",-30,20.5
"32",-31,21.5
"32",-32,22.5
"32",-33,23.5
"32",-34,24.5
"32",-35,25.5
"32",-36,26.5
"32",-37,27.5
"32",-37,28.5
"32",-37,29.5
"32",-37,30.5
"32",-37,31.5
"32",-37,32.5
"32",-36,33.5
"32",-35,34.5
"32",-34,35.5
"32",-33,36.5
"32",-32,37.5
"32",-31,38.5
"32",-30,39.5
"32",-29,40.5
"32",-28,41.5
"32",-27,42.5
"32",-26,43.5
"32",-25,44.5
"32",-24,45.5
"32",-23,46.5
"32",-22,47.5
"32",-21,48.5
"32",-20,49.5
"32",-19,50.5
"32",-18,51.5
"32",-17,52.5
"32",-16,53.5
"32",-15,54.5
"32",-14,55.5
"32",-13,56.5
"32",-12,56.5
"32",-11,56.5
"32",-10,56.5
"32",-9,56.5
"32",-8,57.5
"32",-7,58.5
"32",-6,59.5
"32",-5,59.5
"32",-4,59.5
"32",-3,59.5
"32",-2,58.5
"32",-1,57.5
"32",0,56.5
"32",0,55.5
"32",0,54.5
"33",0,-73.5
"33",-1,-72.5
"33",-2,-71.5
"33",-3,-71.5
"33",-4,-70.5
"33",-5,-69.5
"33",-6,-68.5
"33",-7,-67.5
"33",-8,-66.5
"33",-9,-65.5
"33",-10,-64.5
"33",-10,-63.5
"33",-10,-62.5
"33",-9,-61.5
"33",-8,-60.5
"33",-7,-59.5
"33",-6,-58.5
"33",-5,-57.5
"33",-4,-56.5
"33",-3,-55.5
"33",-2,-54.5
"33",-1,-53.5
"33",0,-52.5
"33",1,-51.5
"33",2,-50.5
"33",3,-49.5
"33",4,-48.5
"33",5,-47.5
"33",6,-46.5
"33",7,-45.5
"33",8,-44.5
"33",9,-43.5
"33",10,-42.5
"33",11,-41.5
"33",12,-40.5
"33",13,-39.5
"33",14,-38.5
"33",14,-37.5
"33",14,-36.5
"33",14,-35.5
"33",14,-34.5
"33",14,-33.5
"33",14,-32.5
"33",14,-31.5
"33",14,-30.5
"33",14,-29.5
"33",13,-28.5
"33",12,-27.5
"33",11,-26.5
"33",10,-25.5
"33",9,-24.5
"33",8,-23.5
"33",7,-22.5
"33",6,-21.5
"33",5,-20.5
"33",4,-19.5
"33",3,-18.5
"33",2,-17.5
