,lat,lon,speed,u10,v10,dir
64114,88.5,-146.0,1.6435264,0.81187755,0.23348694,73.95535
64115,88.5,-145.0,1.6314716,0.8152809,0.22043546,74.87015
64116,88.5,-144.0,1.6197675,0.81883925,0.20672305,75.83125
64117,88.5,-143.0,1.6067581,0.816828,0.18987179,76.91398
64118,88.5,-142.0,1.5941347,0.81481695,0.17302041,78.01173
64119,88.5,-141.0,1.5820075,0.81296045,0.15633436,79.11476
64120,88.5,-140.0,1.5705184,0.811104,0.13948298,80.24246
64121,88.5,-139.0,1.5586472,0.80955696,0.12131003,81.47778
64122,88.5,-138.0,1.5459089,0.8086286,0.10165012,82.83511
64123,88.5,-137.0,1.5333948,0.80770046,0.08149461,84.238525
64124,88.5,-136.0,1.5227757,0.8081646,0.060678285,85.7062
64125,88.5,-135.0,1.5132219,0.80971164,0.038870733,87.25159
64126,88.5,-134.0,1.5040954,0.8115681,0.016897917,88.8072
64127,88.5,-133.0,1.495051,0.81296045,-0.005405307,90.38095
64128,88.5,-132.0,1.4869623,0.8145075,-0.027047753,91.90195
64129,88.5,-131.0,1.4786915,0.81775635,-0.047533672,93.32668
64130,88.5,-130.0,1.4713224,0.8213145,-0.067854404,94.72287
64131,88.5,-129.0,1.4641954,0.8245633,-0.0880098,96.0924
64132,88.5,-128.0,1.455431,0.8210051,-0.10172224,97.062935
64133,88.5,-127.0,1.4473872,0.8176015,-0.11543461,98.03629
64134,88.5,-126.0,1.4393958,0.814198,-0.12914686,99.013084
64135,88.5,-125.0,1.431522,0.81079453,-0.142694,99.98143
64136,88.5,-124.0,1.4235162,0.8063081,-0.15508473,100.887276
64137,88.5,-123.0,1.4153724,0.80073875,-0.16516244,101.65453
64138,88.5,-122.0,1.4078091,0.7951693,-0.17507505,102.416885
64139,88.5,-121.0,1.4001042,0.7874339,-0.18498755,103.22045
64140,88.5,-120.0,1.3935747,0.7786158,-0.19506533,104.06473
64141,88.5,-119.0,1.3868551,0.76964283,-0.2046475,104.89036
64142,88.5,-118.0,1.380155,0.7603605,-0.21455991,105.7581
64143,88.5,-117.0,1.374062,0.75154227,-0.2243073,106.6184
64144,88.5,-116.0,1.366938,0.74226,-0.23554158,107.605804
64145,88.5,-115.0,1.3604302,0.73297757,-0.24661052,108.59553
64146,88.5,-114.0,1.3539301,0.72384995,-0.25784478,109.60656
64147,88.5,-113.0,1.3479567,0.71642417,-0.27420044,110.94359
64148,88.5,-112.0,1.342477,0.7089982,-0.29039088,112.27298
64149,88.5,-111.0,1.3374957,0.7017271,-0.30641615,113.58897
64150,88.5,-110.0,1.3324133,0.6941464,-0.32244146,114.91557
64151,88.5,-109.0,1.3280996,0.68733937,-0.33863196,116.22812
64152,88.5,-108.0,1.3240308,0.6809965,-0.35515288,117.542915
64153,88.5,-107.0,1.3207808,0.67527246,-0.3715086,118.81788
64154,88.5,-106.0,1.315558,0.6669183,-0.38142106,119.765915
64155,88.5,-105.0,1.3088604,0.6573265,-0.38555133,120.393524
64156,88.5,-104.0,1.3024986,0.64758,-0.38935113,121.015976
64157,88.5,-103.0,1.2960788,0.6379883,-0.39298573,121.63209
64158,88.5,-102.0,1.2902249,0.6285513,-0.3966203,122.25221
64159,88.5,-101.0,1.2825959,0.6167937,-0.40355918,123.19614
64160,88.5,-100.0,1.2747616,0.6053454,-0.41000226,124.10989
64161,88.5,-99.0,1.2674543,0.59374255,-0.4164454,125.045456
64162,88.5,-98.0,1.2574046,0.58105665,-0.41628018,125.618546
64163,88.5,-97.0,1.2473607,0.5679066,-0.41611502,126.23088
64164,88.5,-96.0,1.2379154,0.5553755,-0.4159498,126.83146
64165,88.5,-95.0,1.2282246,0.5428443,-0.4159498,127.46083
64166,88.5,-94.0,1.2174983,0.5296943,-0.4164454,128.17441
64167,88.5,-93.0,1.2052258,0.51623493,-0.4182627,129.015
64168,88.5,-92.0,1.1931964,0.5027756,-0.41958436,129.8462
64169,88.5,-91.0,1.182554,0.49318376,-0.42470586,130.73343
64170,88.5,-90.0,1.1730462,0.48606732,-0.4319751,131.62796
64171,88.5,-89.0,1.163673,0.4795697,-0.43924424,132.48697
64172,88.5,-88.0,1.1549045,0.47307205,-0.44634828,133.33511
64173,88.5,-87.0,1.145957,0.46611032,-0.45361745,134.22179
64174,88.5,-86.0,1.1362969,0.45945796,-0.4600606,135.03755
64175,88.5,-85.0,1.1267066,0.45280567,-0.46600816,135.82323
64176,88.5,-84.0,1.1176823,0.44646272,-0.47179043,136.57996
64177,88.5,-83.0,1.1113372,0.44708148,-0.4724513,136.58038
64178,88.5,-82.0,1.104764,0.44723627,-0.47294688,136.60046
64179,88.5,-81.0,1.0985883,0.4473909,-0.4736077,136.63052
64180,88.5,-80.0,1.092929,0.44785511,-0.47393823,136.6208
64181,88.5,-79.0,1.0859076,0.44553444,-0.47790316,137.00752
64182,88.5,-78.0,1.0776788,0.44042918,-0.4859984,137.816
64183,88.5,-77.0,1.0699266,0.4354786,-0.49343285,138.57002
64184,88.5,-76.0,1.0612556,0.43006393,-0.4949197,139.01076
64185,88.5,-75.0,1.0519985,0.42403042,-0.49244162,139.269
64186,88.5,-74.0,1.0429611,0.41830632,-0.48996344,139.51096
64187,88.5,-73.0,1.0338112,0.41258216,-0.4876505,139.76674
64188,88.5,-72.0,1.0252509,0.4068581,-0.4853376,140.02692
64189,88.5,-71.0,1.0144507,0.39974156,-0.48616362,140.5717
64190,88.5,-70.0,1.0038198,0.39231572,-0.48698965,141.1453
64191,88.5,-69.0,0.9933586,0.38519928,-0.48798093,141.71336
64192,88.5,-68.0,0.98348314,0.3777734,-0.4889721,142.31079
64193,88.5,-67.0,0.9740302,0.37127578,-0.4914503,142.93005
64194,88.5,-66.0,0.9653166,0.36601576,-0.49541536,143.54279
64195,88.5,-65.0,0.9571342,0.36091045,-0.49938035,144.14374
64196,88.5,-64.0,0.9505696,0.35812578,-0.5016933,144.47946
64197,88.5,-63.0,0.94619274,0.35766163,-0.50202364,144.53241
64198,88.5,-62.0,0.94163346,0.35719752,-0.50251937,144.59427
64199,88.5,-61.0,0.9376621,0.35688818,-0.503015,144.64436
64200,88.5,-60.0,0.93425703,0.35673347,-0.50367576,144.69157
64201,88.5,-59.0,0.92685014,0.3533299,-0.503841,144.95908
64202,88.5,-58.0,0.92022675,0.3500811,-0.5041714,145.22507
64203,88.5,-57.0,0.9136904,0.34698698,-0.5046671,145.48929
64204,88.5,-56.0,0.91354257,0.34714165,-0.50499743,145.49487
64205,88.5,-55.0,0.913836,0.34776047,-0.50549316,145.47348
64206,88.5,-54.0,0.91446906,0.3482246,-0.5059888,145.464
64207,88.5,-53.0,0.9151826,0.34837934,-0.5068147,145.49576
64208,88.5,-52.0,0.913534,0.34605876,-0.50697994,145.683
64209,88.5,-51.0,0.90826035,0.3400252,-0.5068147,146.14209
64210,88.5,-50.0,0.9037984,0.33399174,-0.50664955,146.60648
64211,88.5,-49.0,0.9025777,0.33012405,-0.5079713,146.98067
64212,88.5,-48.0,0.9042035,0.3288864,-0.5107798,147.22289
64213,88.5,-47.0,0.90614325,0.32764876,-0.5135884,147.46376
64214,88.5,-46.0,0.90858513,0.3261017,-0.51672727,147.74435
64215,88.5,-45.0,0.9112217,0.3247094,-0.5198662,148.01102
64216,88.5,-44.0,0.907425,0.31774762,-0.5206923,148.60675
64217,88.5,-43.0,0.90336293,0.31032172,-0.521188,149.2299
64218,88.5,-42.0,0.90021324,0.30305055,-0.52250963,149.88669
64219,88.5,-41.0,0.9010747,0.29995647,-0.5261442,150.3124
64220,88.5,-40.0,0.9025815,0.29717174,-0.5299441,150.71802
64221,88.5,-39.0,0.90394163,0.29392293,-0.5335786,151.15173
64222,88.5,-38.0,0.9060901,0.2906741,-0.53721315,151.58316
64223,88.5,-37.0,0.9061381,0.28603292,-0.5408478,152.12741
64224,88.5,-36.0,0.9039524,0.2801541,-0.54382163,152.74437
64225,88.5,-35.0,0.9024854,0.27396592,-0.54696053,153.39426
64226,88.5,-34.0,0.9018855,0.26762298,-0.5505951,154.0774
64227,88.5,-33.0,0.90241736,0.2608159,-0.5550558,154.83157
64228,88.5,-32.0,0.90304726,0.25385413,-0.55918604,155.58334
64229,88.5,-31.0,0.90448755,0.24689238,-0.56364673,156.34529
64230,88.5,-30.0,0.9061976,0.23962124,-0.5681073,157.13052
64231,88.5,-29.0,0.9052484,0.2301842,-0.57157665,158.06445
64232,88.5,-28.0,0.9050388,0.22028299,-0.5753765,159.05064
64233,88.5,-27.0,0.9057133,0.21038187,-0.5788459,160.02629
64234,88.5,-26.0,0.90675807,0.20140898,-0.5813241,160.89053
64235,88.5,-25.0,0.908786,0.19274545,-0.583637,161.72424
64236,88.5,-24.0,0.91112596,0.18361783,-0.58594984,162.60068
64237,88.5,-23.0,0.91399974,0.17418079,-0.588428,163.5107
64238,88.5,-22.0,0.91591406,0.16211367,-0.5912366,164.66667
64239,88.5,-21.0,0.91619873,0.14664312,-0.5937147,166.12604
64240,88.5,-20.0,0.91777754,0.13070846,-0.59619284,167.6342
64241,88.5,-19.0,0.92104024,0.118950844,-0.598671,168.76218
64242,88.5,-18.0,0.926379,0.1095138,-0.6013143,169.67819
64243,88.5,-17.0,0.93229485,0.10069557,-0.6037924,170.53181
64244,88.5,-16.0,0.9392786,0.09094908,-0.60676616,171.47531
64245,88.5,-15.0,0.9465144,0.08120265,-0.6090791,172.40608
64246,88.5,-14.0,0.94737035,0.062019188,-0.60825306,174.17807
64247,88.5,-13.0,0.9496415,0.042680938,-0.6074271,175.98071
64248,88.5,-12.0,0.9536238,0.02303332,-0.6070966,177.82722
64249,88.5,-11.0,0.9618514,0.0077174506,-0.60974,179.27484
64250,88.5,-10.0,0.9713114,-0.007907827,-0.61238337,180.73984
64251,88.5,-9.0,0.9821691,-0.023842534,-0.6153571,182.21887
64252,88.5,-8.0,0.9939275,-0.039931852,-0.61800045,183.697
64253,88.5,-7.0,1.001841,-0.05787778,-0.61469626,185.37894
64254,88.5,-6.0,1.0065515,-0.07737064,-0.60560983,187.28049
64255,88.5,-5.0,1.0133449,-0.09686359,-0.5966885,189.2207
64256,88.5,-4.0,1.0237428,-0.116511166,-0.58809763,191.20607
64257,88.5,-3.0,1.0367583,-0.13615878,-0.58000237,193.21127
64258,88.5,-2.0,1.0516429,-0.15611583,-0.57157665,195.2767
64259,88.5,-1.0,1.0680504,-0.17622761,-0.5633163,197.37175
64260,88.5,0.0,1.0860995,-0.19633931,-0.55472535,199.4909
64261,88.5,1.0,1.100522,-0.2116552,-0.5439868,201.2601
64262,88.5,2.0,1.1168655,-0.22712576,-0.5327525,203.08977
64263,88.5,3.0,1.1342975,-0.24290569,-0.5215183,204.97452
64264,88.5,4.0,1.1532234,-0.25837627,-0.51077986,206.83243
64265,88.5,5.0,1.1732222,-0.27523917,-0.49921522,208.86987
64266,88.5,6.0,1.1935622,-0.29333976,-0.4866593,211.07999
64267,88.5,7.0,1.2158345,-0.311595,-0.47426853,213.30496
64268,88.5,8.0,1.2360646,-0.3298503,-0.4660081,215.29166
64269,88.5,9.0,1.2542216,-0.34795082,-0.46204314,216.9823
64270,88.5,10.0,1.272896,-0.36574206,-0.45791292,218.6149
64271,88.5,11.0,1.2927419,-0.38399723,-0.45394778,220.22809
64272,88.5,12.0,1.3130475,-0.40209785,-0.44998288,221.7835
64273,88.5,13.0,1.3317558,-0.41710427,-0.43973985,223.48676
64274,88.5,14.0,1.3521386,-0.43195608,-0.42916647,225.18561
64275,88.5,15.0,1.3725363,-0.44680777,-0.41826263,226.88992
64276,88.5,16.0,1.3857425,-0.45609018,-0.41082826,227.98871
64277,88.5,17.0,1.3997036,-0.4652177,-0.40322867,229.08281
64278,88.5,18.0,1.4139329,-0.4745001,-0.39529863,230.20285
64279,88.5,19.0,1.4289275,-0.48393714,-0.38736868,231.32439
64280,88.5,20.0,1.4450231,-0.49383828,-0.37844732,232.53566
64281,88.5,21.0,1.462583,-0.50389415,-0.36754355,233.89276
64282,88.5,22.0,1.4807757,-0.5141048,-0.3569701,235.22571
64283,88.5,23.0,1.4976472,-0.52184,-0.3460664,236.44904
64284,88.5,24.0,1.5127468,-0.52725476,-0.33532777,237.54413
64285,88.5,25.0,1.5287519,-0.5326694,-0.32442403,238.65637
64286,88.5,26.0,1.5448261,-0.5380841,-0.31335497,239.78549
64287,88.5,27.0,1.5620394,-0.5439629,-0.30261636,240.91202
64288,88.5,28.0,1.5823778,-0.5577317,-0.28758237,242.72308
64289,88.5,29.0,1.6035395,-0.5716552,-0.27221796,244.53656
64290,88.5,30.0,1.625856,-0.58619756,-0.25685346,246.33847
64291,88.5,31.0,1.6466727,-0.6030605,-0.23934133,248.35297
64292,88.5,32.0,1.6684891,-0.6200781,-0.22149877,250.34271
64293,88.5,33.0,1.6909752,-0.6372505,-0.20365615,252.27686
64294,88.5,34.0,1.7148043,-0.65457743,-0.18581362,254.15245
64295,88.5,35.0,1.7364606,-0.6686557,-0.16516244,256.12527
64296,88.5,36.0,1.7555656,-0.6785569,-0.14120722,258.24457
64297,88.5,37.0,1.7760748,-0.68876743,-0.11708657,260.35226
64298,88.5,38.0,1.7957397,-0.69634795,-0.093626976,262.34225
64299,88.5,39.0,1.8148366,-0.7022268,-0.07082804,264.2405
64300,88.5,40.0,1.8344307,-0.70764154,-0.04736833,266.17044
64301,88.5,41.0,1.8548313,-0.71352035,-0.024239182,268.05435
64302,88.5,42.0,1.8760157,-0.7192445,-0.0009447734,269.92474
64303,88.5,43.0,1.89088,-0.71878034,0.021193266,271.68887
64304,88.5,44.0,1.9063228,-0.7184709,0.04349653,273.46448
64305,88.5,45.0,1.9228979,-0.7178521,0.06563457,275.22412
64306,88.5,46.0,1.9386379,-0.7186256,0.08265114,276.5609
64307,88.5,47.0,1.9547323,-0.718935,0.09999808,277.91858
64308,88.5,48.0,1.9717307,-0.7195539,0.11701465,279.23663
64309,88.5,49.0,1.9891423,-0.72001797,0.13419636,280.55762
64310,88.5,50.0,2.0046732,-0.72094625,0.15104754,281.83304
64311,88.5,51.0,2.018647,-0.72171974,0.16756861,283.07132
64312,88.5,52.0,2.0334432,-0.72264796,0.18408942,284.29172
64313,88.5,53.0,2.0471635,-0.72434974,0.1999495,285.43164
64314,88.5,54.0,2.0599568,-0.72589684,0.21498354,286.4973
64315,88.5,55.0,2.0733266,-0.7277532,0.23034795,287.5636
64316,88.5,56.0,2.0877435,-0.729455,0.24571244,288.61578
64317,88.5,57.0,2.1022666,-0.73146623,0.26091155,289.63113
64318,88.5,58.0,2.1117218,-0.729455,0.2744588,290.6189
64319,88.5,59.0,2.1213257,-0.72728914,0.28800598,291.60352
64320,88.5,60.0,2.1316414,-0.7245044,0.30171824,292.6092
64321,88.5,61.0,2.1374176,-0.71522206,0.3146046,293.74326
64322,88.5,62.0,2.143708,-0.7064039,0.32732567,294.86154
64323,88.5,63.0,2.1506975,-0.6972763,0.3402121,296.00848
64324,88.5,64.0,2.1579177,-0.6883033,0.35293302,297.14685
64325,88.5,65.0,2.1640208,-0.68010396,0.36383685,298.14554
64326,88.5,66.0,2.1687183,-0.6725233,0.37341905,299.04126
64327,88.5,67.0,2.1738646,-0.6649428,0.38349676,299.9736
64328,88.5,68.0,2.1779501,-0.657981,0.39175725,300.76926
64329,88.5,69.0,2.1816542,-0.65179276,0.3998525,301.52768
64330,88.5,70.0,2.1854975,-0.644831,0.40728688,302.27725
64331,88.5,71.0,2.1899877,-0.63864285,0.4150517,303.01968
64332,88.5,72.0,2.1949036,-0.6321451,0.42298174,303.78732
64333,88.5,73.0,2.1960409,-0.629051,0.42876402,304.2785
64334,88.5,74.0,2.1975632,-0.6261117,0.4347116,304.7724
64335,88.5,75.0,2.1994913,-0.62286276,0.44016346,305.24802
64336,88.5,76.0,2.2018895,-0.6199234,0.44611105,305.73965
64337,88.5,77.0,2.2054367,-0.61481816,0.45371056,306.4258
64338,88.5,78.0,2.210439,-0.6058452,0.46362314,307.42502
64339,88.5,79.0,2.2161338,-0.5971817,0.4740312,308.44186
64340,88.5,80.0,2.2186375,-0.5892917,0.48146567,309.24966
64341,88.5,81.0,2.2182615,-0.5817111,0.48625684,309.89252
64342,88.5,82.0,2.218386,-0.574904,0.49137828,310.52097
64343,88.5,83.0,2.2184217,-0.5673235,0.49633458,311.1817
64344,88.5,84.0,2.2192156,-0.5603617,0.50145596,311.8247
64345,88.5,85.0,2.2217045,-0.54798526,0.50955135,312.9186
64346,88.5,86.0,2.2248085,-0.5351447,0.5184725,314.09344
64347,88.5,87.0,2.228347,-0.52214944,0.52722853,315.2773
64348,88.5,88.0,2.2284653,-0.5141048,0.5297068,315.85635
64349,88.5,89.0,2.2285364,-0.50621474,0.53218484,316.43265
64350,88.5,90.0,2.22921,-0.4981701,0.53499347,317.04123
64351,88.5,91.0,2.2297547,-0.48997065,0.5376368,317.6558
64352,88.5,92.0,2.2306118,-0.48084304,0.5399497,318.31387
64353,88.5,93.0,2.2317529,-0.4698589,0.5424279,319.1004
64354,88.5,94.0,2.2331684,-0.45887473,0.54490596,319.89868
64355,88.5,95.0,2.2343762,-0.45098484,0.5460624,320.4472
64356,88.5,96.0,2.2346637,-0.44618896,0.5465582,320.77313
64357,88.5,97.0,2.2350311,-0.44092897,0.5468885,321.1225
64358,88.5,98.0,2.23619,-0.43597844,0.5473841,321.4635
64359,88.5,99.0,2.237151,-0.43087313,0.5477146,321.80878
64360,88.5,100.0,2.2378926,-0.42391136,0.55035794,322.39484
64361,88.5,101.0,2.2390556,-0.41694954,0.5530013,322.9846
64362,88.5,102.0,2.2406409,-0.4099878,0.5561402,323.60226
64363,88.5,103.0,2.2401073,-0.40441835,0.5571314,324.02432
64364,88.5,104.0,2.2397554,-0.39915845,0.5581228,324.4284
64365,88.5,105.0,2.239751,-0.39374372,0.55911404,324.84573
64366,88.5,106.0,2.239897,-0.388329,0.5604357,325.28168
64367,88.5,107.0,2.2402513,-0.3805938,0.5632443,325.95242
64368,88.5,108.0,2.2406952,-0.37084725,0.56787,326.85345
64369,88.5,109.0,2.24152,-0.36079147,0.5728263,327.79544
64370,88.5,110.0,2.241104,-0.351045,0.5743131,328.5649
64371,88.5,111.0,2.2396479,-0.34176257,0.5739828,329.22946
64372,88.5,112.0,2.2385004,-0.33217084,0.57315665,329.9057
64373,88.5,113.0,2.2374594,-0.32273376,0.5726611,330.59576
64374,88.5,114.0,2.2371771,-0.3131421,0.57216537,331.3084
64375,88.5,115.0,2.236303,-0.30308625,0.57299155,332.1232
64376,88.5,116.0,2.2358303,-0.2927209,0.5744783,332.99924
64377,88.5,117.0,2.2359858,-0.28281975,0.57580006,333.8408
64378,88.5,118.0,2.2353117,-0.2766315,0.5762957,334.35822
64379,88.5,119.0,2.2350872,-0.27013382,0.5774521,334.92966
64380,88.5,120.0,2.234759,-0.26379094,0.57811296,335.47296
64381,88.5,121.0,2.2354314,-0.25713858,0.57926947,336.06348
64382,88.5,122.0,2.2348328,-0.24924867,0.5804259,336.76016
64383,88.5,123.0,2.233414,-0.23996623,0.5809216,337.55554
64384,88.5,124.0,2.2328384,-0.23052923,0.5819128,338.3886
64385,88.5,125.0,2.2332125,-0.2232581,0.58587784,339.13986
64386,88.5,126.0,2.2348206,-0.21753407,0.5929819,339.85455
64387,88.5,127.0,2.2364485,-0.21165521,0.5999206,340.5669
64388,88.5,128.0,2.2389457,-0.20593111,0.60718983,341.2654
64389,88.5,129.0,2.2411969,-0.19989753,0.61429375,341.97458
64390,88.5,130.0,2.239186,-0.18767588,0.6164415,343.0671
64391,88.5,131.0,2.237588,-0.17514467,0.61875445,344.1953
64392,88.5,132.0,2.236807,-0.16261356,0.62123257,345.3314
64393,88.5,133.0,2.2367713,-0.15255754,0.62784094,346.34253
64394,88.5,134.0,2.2377717,-0.14219229,0.6349449,347.3772
64395,88.5,135.0,2.238561,-0.13167238,0.6415533,348.40167
64396,88.5,136.0,2.2397687,-0.12099775,0.6483269,349.42847
64397,88.5,137.0,2.2399035,-0.11063234,0.6536135,350.393
64398,88.5,138.0,2.2383919,-0.10026709,0.6569177,351.32178
64399,88.5,139.0,2.2375538,-0.08990177,0.6603871,352.24768
64400,88.5,140.0,2.2370062,-0.08061949,0.6656738,353.09454
64401,88.5,141.0,2.236061,-0.07180127,0.672117,353.90228
64402,88.5,142.0,2.236181,-0.06313777,0.6787253,354.68542
64403,88.5,143.0,2.2363923,-0.054164886,0.6851685,355.47998
64404,88.5,144.0,2.2365692,-0.044727802,0.6914463,356.29883
64405,88.5,145.0,2.234376,-0.0337437,0.6978895,357.23184
64406,88.5,146.0,2.2326622,-0.022450209,0.7044979,358.17477
64407,88.5,147.0,2.231083,-0.01162076,0.7109411,359.06354
64408,88.5,148.0,2.2299755,0.00013685226,0.7175495,0.010932922
64409,88.5,149.0,2.2293305,0.010811567,0.7231665,0.85652924
64410,88.5,150.0,2.2296093,0.020093918,0.72795755,1.5811539
64411,88.5,151.0,2.229985,0.029531002,0.73258346,2.3083954
64412,88.5,152.0,2.228193,0.041288693,0.73671365,3.207756
64413,88.5,153.0,2.2234128,0.055366915,0.7398526,4.2797546
64414,88.5,154.0,2.2190351,0.06898093,0.74315685,5.303093
64415,88.5,155.0,2.215131,0.083059154,0.7461305,6.3520126
64416,88.5,156.0,2.2115526,0.09729195,0.74943477,7.396797
64417,88.5,157.0,2.2077808,0.109204374,0.7542258,8.238609
64418,88.5,158.0,2.2039723,0.12096214,0.75835603,9.062668
64419,88.5,159.0,2.200835,0.13287432,0.76314706,9.876968
64420,88.5,160.0,2.1933143,0.14138317,0.7689294,10.418617
64421,88.5,161.0,2.1858666,0.15035598,0.77438134,10.987991
64422,88.5,162.0,2.178476,0.15917428,0.7799985,11.533989
64423,88.5,163.0,2.1716883,0.16783786,0.7854503,12.061775
64424,88.5,164.0,2.1651309,0.1789767,0.79090214,12.750954
64425,88.5,165.0,2.1587973,0.19398308,0.7963541,13.69001
64426,88.5,166.0,2.152986,0.20837073,0.8016408,14.57048
64427,88.5,167.0,2.146105,0.22152074,0.8051103,15.383888
64428,88.5,168.0,2.1379702,0.23327823,0.80725795,16.118034
64429,88.5,169.0,2.1303885,0.24488127,0.8092405,16.836151
64430,88.5,170.0,2.123362,0.25710306,0.81122285,17.585114
64431,88.5,171.0,2.1163461,0.26886055,0.8128751,18.301773
64432,88.5,172.0,2.109153,0.28788948,0.8123794,19.513214
64433,88.5,173.0,2.1028414,0.30707285,0.81188375,20.717758
64434,88.5,174.0,2.096946,0.3262564,0.8107273,21.921059
64435,88.5,175.0,2.0883923,0.34574926,0.80246687,23.309181
64436,88.5,176.0,2.080324,0.36462352,0.79420644,24.660057
64437,88.5,177.0,2.072655,0.38427103,0.7856156,26.064816
64438,88.5,178.0,2.0654495,0.4034545,0.7771899,27.434711
64439,88.5,179.0,2.0572562,0.42217386,0.766947,28.831043
63720,87.5,-180.0,2.2531586,0.61756724,0.9795709,32.229244
63721,87.5,-179.0,2.2339973,0.63520354,0.9599111,33.493874
63722,87.5,-178.0,2.2154515,0.65222114,0.9397556,34.761913
63723,87.5,-177.0,2.1980078,0.6695482,0.92009574,36.043163
63724,87.5,-176.0,2.1811864,0.6862564,0.8999402,37.327618
63725,87.5,-175.0,2.1679099,0.7017271,0.8811064,38.534378
63726,87.5,-174.0,2.1514657,0.7215294,0.8606205,39.975895
63727,87.5,-173.0,2.1358585,0.74473524,0.8440996,41.421436
63728,87.5,-172.0,2.121443,0.76825047,0.8277438,42.865196
63729,87.5,-171.0,2.1077287,0.7914563,0.8108926,44.305046
63730,87.5,-170.0,2.0951772,0.8146622,0.7942064,45.728447
63731,87.5,-169.0,2.0757422,0.8281215,0.7725641,46.987854
63732,87.5,-168.0,2.0573394,0.8417356,0.7510869,48.257233
63733,87.5,-167.0,2.039519,0.85504025,0.7292793,49.538544
63734,87.5,-166.0,2.0222416,0.8680356,0.70747167,50.81907
63735,87.5,-165.0,2.0070648,0.88613623,0.6816991,52.42914
63736,87.5,-164.0,1.9847631,0.8913962,0.6592307,53.51528
63737,87.5,-163.0,1.9611765,0.8955733,0.6372578,54.565716
63738,87.5,-162.0,1.9381415,0.8991315,0.61511976,55.622932
63739,87.5,-161.0,1.9152498,0.9020708,0.59314704,56.67351
63740,87.5,-160.0,1.8930268,0.90531963,0.57084376,57.766773
63741,87.5,-159.0,1.8688947,0.915685,0.545732,59.20581
63742,87.5,-158.0,1.8453108,0.9258957,0.5206202,60.651466
63743,87.5,-157.0,1.8223246,0.9354873,0.49550852,62.090744
63744,87.5,-156.0,1.8010164,0.9452338,0.4705619,63.53469
63745,87.5,-155.0,1.7800112,0.94894665,0.45057157,64.60106
63746,87.5,-154.0,1.7546324,0.94724494,0.43752015,65.2084
63747,87.5,-153.0,1.7288737,0.9432226,0.4213296,65.930084
63748,87.5,-152.0,1.7038184,0.9392002,0.4049739,66.674774
63749,87.5,-151.0,1.6793231,0.93471366,0.38861814,67.42433
63750,87.5,-150.0,1.6559302,0.93022746,0.3724277,68.18071
63751,87.5,-149.0,1.6387371,0.9292992,0.35788926,68.93744
63752,87.5,-148.0,1.6217116,0.9280615,0.3431857,69.70623
63753,87.5,-147.0,1.6056522,0.9272879,0.32848206,70.49384
63754,87.5,-146.0,1.5898924,0.9257408,0.3136133,71.28516
63755,87.5,-145.0,1.5727731,0.92635965,0.2931274,72.4411
63756,87.5,-144.0,1.5590243,0.92945385,0.26157245,74.28202
63757,87.5,-143.0,1.5499086,0.93657035,0.22902632,76.25871
63758,87.5,-142.0,1.5418061,0.94384146,0.19681048,78.22142
63759,87.5,-141.0,1.5343555,0.9508032,0.16442955,80.18845
63760,87.5,-140.0,1.5277847,0.9576102,0.13270946,82.10998
63761,87.5,-139.0,1.5153813,0.9518861,0.09900681,84.06195
63762,87.5,-138.0,1.5032643,0.946162,0.06563461,86.031784
63763,87.5,-137.0,1.4921175,0.93997365,0.032592732,88.014114
63764,87.5,-136.0,1.4815327,0.93394023,-0.0006142457,90.03768
63765,87.5,-135.0,1.4729635,0.9291444,-0.023578325,91.45365
63766,87.5,-134.0,1.4629506,0.9258955,-0.061411142,93.794655
63767,87.5,-133.0,1.4548434,0.92403907,-0.09346179,95.77553
